user_id,age,location,signup_date,total_purchases,total_events
3299,36,East Tonya,2024-06-17,7.0,21
3300,45,Stephenborough,2025-05-29,4.0,19
3301,47,South Joseph,2024-03-11,3.0,15
3302,44,Hamptonhaven,2026-01-12,7.0,15
3303,48,South Bobby,2024-08-03,2.0,23
3304,58,Thompsonmouth,2025-11-14,4.0,21
3305,20,Patelville,2024-08-18,4.0,20
3306,19,Jenkinsburgh,2025-01-04,5.0,23
3307,54,West Joel,2025-06-29,6.0,24
3308,32,Paulview,2025-11-08,6.0,17
3309,19,West Heather,2024-05-13,2.0,18
3310,38,New Lisa,2025-10-05,3.0,20
3311,20,Shermanfurt,2025-05-11,6.0,20
3312,21,North Maria,2025-12-17,7.0,24
3313,51,Port Todd,2024-12-13,7.0,18
3314,38,Greenhaven,2024-10-02,3.0,22
3315,45,Candiceberg,2024-06-22,3.0,22
3316,42,North Joannaport,2025-01-17,5.0,21
3317,55,Kingshire,2025-05-07,3.0,12
3318,37,Santiagofort,2024-11-27,1.0,20
3319,22,North Angelfurt,2026-01-13,3.0,24
3320,50,Grahamton,2025-07-21,4.0,17
3321,48,Gonzaleschester,2025-12-08,3.0,23
3322,37,Port Ashleymouth,2025-02-01,4.0,17
3323,19,West Jesseberg,2025-09-08,6.0,25
3324,34,Deannahaven,2025-01-24,4.0,13
3325,24,Lake Caseyview,2024-06-25,8.0,19
3326,58,Lake Jenniferton,2024-05-28,7.0,21
3327,47,Travisport,2025-12-13,9.0,27
3328,49,East Kristinamouth,2025-08-26,5.0,27
3329,35,West Sarah,2026-01-18,3.0,15
3330,58,Dianeport,2025-09-18,7.0,24
3331,40,East Joannashire,2024-09-01,3.0,14
3332,40,Harrisview,2024-11-05,5.0,20
3333,23,West Jennifer,2024-09-13,5.0,19
3334,27,Dyertown,2024-06-28,1.0,15
3335,24,West Allisonchester,2024-04-20,3.0,14
3336,50,Lake Rachael,2024-08-05,5.0,20
3337,35,Davidshire,2025-12-05,5.0,17
3338,22,Adrianaborough,2025-03-22,6.0,14
3339,29,Allenborough,2024-04-16,4.0,19
3340,33,Christytown,2025-02-28,8.0,28
3341,53,North Oscarton,2024-06-26,2.0,18
3342,36,Valenzuelashire,2024-07-13,2.0,19
3343,52,North Kristy,2024-09-06,4.0,22
3344,34,West William,2024-09-29,5.0,22
3345,29,Lake Tammy,2024-04-21,5.0,20
3346,33,Reedville,2024-03-20,6.0,24
3347,22,Perkinsville,2026-01-15,5.0,19
3348,48,Bakerside,2025-09-07,5.0,21
3349,39,South Rachel,2024-08-09,8.0,23
3350,43,Dianahaven,2024-05-14,7.0,24
3351,34,Dorseyside,2025-02-18,6.0,25
3352,36,West Melissaport,2024-08-22,10.0,19
3353,28,Chelseaview,2026-02-19,3.0,14
3354,35,North Eric,2024-12-10,5.0,20
3355,50,Johnsonchester,2024-10-26,9.0,21
3356,45,Finleyborough,2025-11-17,4.0,18
3357,27,East Luis,2025-01-26,4.0,20
3358,34,New Robinport,2025-02-18,5.0,19
3359,34,Matthewtown,2025-12-18,4.0,17
3360,20,Noahport,2024-09-28,1.0,17
3361,26,East Abigailfurt,2024-07-14,9.0,19
3362,38,Ronaldmouth,2024-11-08,2.0,21
3363,44,Josephbury,2024-03-14,5.0,20
3364,21,Williamsstad,2024-11-29,6.0,20
3365,60,Morrisfort,2024-09-22,9.0,31
3366,21,Port William,2024-09-22,8.0,18
3367,38,North Marilyn,2024-06-23,3.0,22
3368,35,Travisview,2026-03-02,4.0,21
3369,45,North Sherriport,2025-07-25,7.0,26
3370,47,West Rileychester,2025-03-28,6.0,25
3371,39,South Davidshire,2025-04-18,8.0,31
3372,20,East Scottstad,2025-07-14,3.0,22
3373,31,East Tiffany,2024-07-21,4.0,21
3374,18,West Andrew,2025-11-25,4.0,19
3375,43,Jimmyburgh,2025-10-17,7.0,21
3376,35,South Breannaview,2025-02-10,6.0,24
3377,24,Robertsfurt,2024-12-17,6.0,18
3378,50,Nicholasfort,2025-01-25,3.0,20
3379,47,North Jenniferstad,2025-07-27,6.0,23
3380,56,Bellbury,2024-06-07,4.0,23
3381,34,Burnettburgh,2025-04-20,3.0,21
3382,35,South Julie,2024-12-27,5.0,22
3383,35,Port John,2024-11-23,9.0,18
3384,42,New Alexa,2025-05-23,2.0,24
3385,59,Gregoryton,2024-09-28,7.0,28
3386,57,Port Nancy,2025-06-26,6.0,21
3387,45,East Alvinberg,2024-07-01,8.0,22
3388,43,Raymondchester,2025-09-22,3.0,18
3389,44,Acevedoshire,2024-11-23,2.0,16
3390,24,Christopherside,2024-08-30,3.0,20
3391,56,Jamesview,2025-06-04,2.0,15
3392,50,South Kayla,2024-03-18,3.0,20
3393,52,Oscarmouth,2025-09-27,3.0,22
3394,60,Shahberg,2024-09-04,5.0,18
3395,40,Rebeccaborough,2024-12-25,6.0,22
3396,54,Karenchester,2025-03-07,3.0,13
3397,48,Carriebury,2024-09-25,13.0,23
3398,34,North Elizabeth,2025-01-14,3.0,21
3399,23,South Kayla,2024-06-20,9.0,27
3400,28,Petersonburgh,2025-08-10,8.0,21
3401,39,Phillipchester,2024-04-23,1.0,14
3402,36,New Sarah,2025-12-11,9.0,29
3403,41,Port Jenniferbury,2026-03-09,1.0,16
3404,35,Lake Matthewview,2024-09-16,3.0,22
3405,34,South Lisaberg,2025-06-30,9.0,25
3406,44,Smithshire,2025-12-04,3.0,16
3407,42,Jillfort,2025-02-26,5.0,16
3408,55,Kendraland,2024-09-16,5.0,28
3409,52,Dianeville,2024-04-15,5.0,20
3410,34,East Matthewshire,2025-12-18,4.0,20
3411,41,Woodsside,2025-04-10,4.0,18
3412,45,Reyeston,2024-05-10,6.0,21
3413,37,South Mariastad,2025-07-16,5.0,16
3414,41,Bakerport,2025-11-12,6.0,21
3415,56,Whitefort,2025-01-03,5.0,16
3416,39,New Danielle,2024-12-03,7.0,18
3417,46,Stanleyhaven,2025-04-27,3.0,19
3418,26,East Joshuaborough,2024-07-24,7.0,29
3419,28,Taylorberg,2024-11-13,5.0,20
3420,45,Evanshaven,2025-02-25,4.0,19
3421,37,New Troyland,2025-07-22,6.0,26
3422,25,New Jacobmouth,2024-09-24,4.0,19
3423,50,Port Kristina,2026-01-16,1.0,19
3424,46,Davisborough,2025-05-02,3.0,18
3425,34,Jasonberg,2024-09-13,13.0,25
3426,59,Kristitown,2025-05-15,3.0,22
3427,53,Brendastad,2024-05-06,7.0,18
3428,25,South Kimberlychester,2025-08-18,5.0,21
3429,35,Garciahaven,2025-02-01,5.0,27
3430,24,Flemingside,2025-07-11,2.0,18
3431,38,East William,2025-12-09,3.0,30
3432,42,Williamston,2026-02-08,5.0,22
3433,54,Cassandraland,2024-10-25,4.0,16
3434,23,Port Paul,2025-02-15,4.0,22
3435,59,Katiebury,2025-08-03,4.0,17
3436,54,Brownfort,2025-05-04,4.0,23
3437,24,South Andrew,2026-02-25,6.0,20
3438,38,New Alex,2024-06-04,4.0,22
3439,59,New Jacquelineshire,2025-01-30,7.0,21
3440,49,Stephaniechester,2026-03-06,1.0,19
3441,28,Clarkbury,2024-08-22,3.0,15
3442,58,East Alexandrahaven,2026-01-24,5.0,23
3443,28,Hoffmanport,2025-03-15,5.0,19
3444,19,Kennethton,2025-12-22,4.0,15
3445,35,Burchtown,2024-12-03,6.0,28
3446,49,North Joshuachester,2024-03-26,7.0,24
3447,35,New Penny,2025-07-13,2.0,16
3448,44,Rosalesmouth,2024-06-02,6.0,20
3449,51,East Austin,2025-03-09,3.0,13
3450,35,Phillipbury,2025-03-15,7.0,24
3451,22,New Loganfort,2024-10-05,10.0,23
3452,51,Donnachester,2025-05-15,3.0,22
3453,34,Jamesville,2024-11-06,8.0,21
3454,55,Port Williamside,2025-01-05,3.0,20
3455,21,New Andrew,2025-02-16,7.0,24
3456,57,West Sarahshire,2025-05-26,4.0,26
3457,58,Jennashire,2024-06-07,5.0,22
3458,22,Fuentesville,2024-11-19,7.0,31
3459,57,Jessicatown,2024-03-29,8.0,29
3460,47,Katieburgh,2025-07-03,4.0,30
3461,55,West Sydney,2024-09-21,2.0,16
3462,59,New Caleb,2025-12-19,5.0,17
3463,53,New Christophershire,2025-07-05,3.0,21
3464,43,North Williamtown,2025-05-27,4.0,13
3465,34,North Reginald,2025-03-20,3.0,20
3466,50,New Derekton,2025-06-07,7.0,27
3467,23,South Anthony,2024-11-02,6.0,20
3468,24,Monroeshire,2025-08-16,3.0,24
3469,50,Lake Matthew,2025-05-31,8.0,24
3470,21,Claireburgh,2024-07-18,4.0,15
3471,28,North Karen,2026-01-03,6.0,25
3472,28,South Alexandria,2024-07-04,4.0,22
3473,50,New Danielport,2024-09-17,8.0,30
3474,23,Port Joshuaport,2025-03-30,5.0,15
3475,44,New Kenneth,2025-05-13,6.0,22
3476,57,Turnerville,2025-09-17,7.0,18
3477,18,South Jesseton,2024-04-13,2.0,15
3478,38,Adamsbury,2024-06-01,4.0,19
3479,19,North Nicolechester,2025-05-22,5.0,22
3480,50,Ericberg,2024-10-10,3.0,22
3481,21,West Timothybury,2024-04-05,2.0,14
3482,41,Michellefurt,2025-03-30,5.0,28
3483,29,East Cindyburgh,2024-08-07,4.0,21
3484,44,West Chadshire,2025-11-28,2.0,12
3485,20,West Joshua,2025-03-01,6.0,17
3486,34,New Aprilbury,2026-03-06,8.0,19
3487,58,Port Mason,2025-01-28,8.0,19
3488,45,Port Jennifer,2025-01-31,3.0,20
3489,51,South Erinmouth,2026-01-02,3.0,18
3490,35,West Stephanie,2024-04-03,3.0,23
3491,18,Rosschester,2024-10-08,2.0,22
3492,47,South Jamesfort,2026-02-06,7.0,20
3493,55,Reginamouth,2024-08-03,4.0,23
3494,20,Nicholasstad,2024-07-16,5.0,22
3495,42,Stephaniefurt,2025-12-08,3.0,9
3496,59,South Tyler,2024-05-08,4.0,20
3497,48,Port Brianstad,2024-04-05,6.0,27
3498,58,Sarahbury,2025-06-09,7.0,21
3499,43,Port Sarahville,2024-07-27,6.0,20
3500,27,West Dylan,2025-03-02,2.0,12
3501,39,Judithview,2024-05-25,5.0,18
3502,27,Stephenshaven,2025-11-04,5.0,27
3503,49,West John,2024-08-24,5.0,29
3504,24,Fritzburgh,2024-07-14,4.0,15
3505,42,North Mark,2024-12-16,6.0,17
3506,25,Port Judyshire,2025-02-10,8.0,18
3507,34,Port Gabriela,2025-07-18,5.0,20
3508,41,Wadeland,2025-07-21,4.0,19
3509,28,Vangburgh,2024-08-22,2.0,27
3510,52,South Jenniferfurt,2024-09-02,3.0,17
3511,57,Maddenport,2025-01-01,6.0,24
3512,46,Turnerchester,2024-06-10,3.0,19
3513,18,Joelport,2024-12-17,4.0,22
3514,48,Andersonburgh,2024-04-11,9.0,19
3515,49,Brandonville,2025-07-21,4.0,21
3516,54,Spencerhaven,2024-08-08,7.0,19
3517,59,Lake Samuel,2025-10-05,7.0,20
3518,44,Port Kimberlymouth,2024-03-19,3.0,21
3519,54,Theresaberg,2025-12-09,1.0,15
3520,56,Stefanietown,2025-11-10,3.0,16
3521,59,East Carlaborough,2024-09-01,2.0,20
3522,34,North Andrew,2025-12-09,2.0,22
3523,34,Mayoburgh,2024-04-06,2.0,17
3524,60,South Michaelberg,2025-10-15,8.0,27
3525,60,New Bonnietown,2025-09-27,4.0,12
3526,30,West Karlaside,2024-08-15,5.0,23
3527,18,West Jason,2025-01-08,1.0,17
3528,31,South Michaelside,2025-12-13,6.0,22
3529,55,Aprilshire,2026-01-13,5.0,20
3530,43,Swansonhaven,2024-05-09,4.0,16
3531,41,Richardmouth,2025-12-16,4.0,16
3532,49,South Christophermouth,2024-04-01,4.0,20
3533,38,South Evanbury,2025-03-08,7.0,22
3534,22,North Donna,2025-11-11,6.0,15
3535,22,New Larryberg,2024-11-11,3.0,18
3536,24,North Jacobport,2024-12-18,8.0,23
3537,41,Kimberlymouth,2025-09-28,6.0,22
3538,25,West Marissachester,2025-11-02,3.0,21
3539,29,South Anthony,2025-07-15,2.0,14
3540,53,Burchside,2025-01-31,5.0,19
3541,41,West Diana,2025-08-22,5.0,26
3542,55,Ericfort,2024-06-17,12.0,24
3543,57,Fergusonland,2024-12-11,7.0,21
3544,42,Thomasstad,2026-01-04,5.0,22
3545,35,Patricialand,2025-02-14,4.0,18
3546,48,Kristenshire,2024-07-22,4.0,21
3547,28,Danaborough,2024-03-16,8.0,19
3548,41,New Kennethstad,2024-04-26,4.0,21
3549,58,West Omarside,2024-08-17,3.0,14
3550,24,Jenniferview,2025-08-19,3.0,22
3551,60,Morgantown,2024-08-29,5.0,18
3552,52,East Rickburgh,2025-03-30,11.0,27
3553,36,Angelborough,2024-11-16,5.0,21
3554,44,North Rachel,2024-03-26,3.0,19
3555,28,Laurashire,2025-01-05,5.0,27
3556,40,Samanthaville,2025-01-15,9.0,24
3557,59,New Elizabethtown,2024-07-28,5.0,16
3558,35,New Sherrystad,2024-08-10,1.0,15
3559,30,Aliciaton,2026-02-01,3.0,14
3560,27,Karenside,2024-10-01,9.0,29
3561,24,Zacharyview,2024-09-10,1.0,24
3562,45,Duarteview,2024-08-02,3.0,13
3563,45,Martinezborough,2024-10-25,8.0,22
3564,40,East Lauraborough,2024-10-09,5.0,21
3565,45,East Phyllisside,2025-01-16,6.0,16
3566,23,West Diamondton,2025-04-17,8.0,22
3567,32,South Julie,2026-01-19,8.0,26
3568,50,South Veronica,2024-10-04,4.0,15
3569,29,West Janettown,2025-06-18,4.0,21
3570,50,Port Randyport,2024-04-10,9.0,20
3571,58,Williamsview,2025-04-29,3.0,16
3572,37,South Andreaville,2025-12-19,1.0,14
3573,52,East Lisaville,2024-07-31,4.0,20
3574,32,East Benjaminmouth,2024-06-11,7.0,26
3575,60,New Sharontown,2025-11-03,6.0,21
3576,50,Lake Anthonyville,2025-02-27,1.0,15
3577,20,Jessicaland,2025-05-31,7.0,22
3578,52,North Ashley,2024-07-22,6.0,26
3579,32,Lake Andrew,2025-07-24,6.0,26
3580,43,Lake Larryberg,2024-07-03,6.0,12
3581,18,East Stevenstad,2025-12-30,4.0,26
3582,25,Sampsonborough,2025-11-01,10.0,24
3583,24,South Brian,2024-10-09,1.0,14
3584,35,North Eric,2025-02-09,8.0,22
3585,58,Lake Carlosberg,2024-12-28,3.0,24
3586,39,Brookeview,2024-04-23,5.0,16
3587,37,North Amanda,2026-01-31,4.0,14
3588,21,East Samuelburgh,2025-09-21,8.0,23
3589,27,Port Richardtown,2025-09-29,4.0,14
3590,47,Mooreburgh,2024-03-14,6.0,22
3591,55,Dennisside,2025-04-03,2.0,16
3592,59,Markbury,2026-01-09,1.0,20
3593,59,Port Tiffany,2025-02-26,5.0,23
3594,25,Port Aaron,2025-02-02,6.0,18
3595,32,Port Todd,2025-01-15,3.0,21
3596,34,Port Tinaland,2026-01-19,3.0,20
3597,33,Bradleymouth,2025-01-04,8.0,27
3598,32,Smithhaven,2025-01-16,7.0,18
3599,26,Wilsonfort,2024-07-07,5.0,25
3600,18,Porterton,2024-12-07,8.0,26
3601,55,New Richardchester,2024-10-16,6.0,23
3602,48,Lopezshire,2025-07-15,2.0,18
3603,55,Paulastad,2024-12-17,3.0,15
3604,28,Mitchellbury,2024-04-07,6.0,19
3605,20,Angelahaven,2025-10-21,5.0,20
3606,28,North Stephanie,2025-06-10,7.0,22
3607,29,Port Patricialand,2025-06-19,4.0,20
3608,47,Angelaton,2025-05-16,3.0,17
3609,46,Tiffanyfort,2025-07-21,3.0,17
3610,33,Frankville,2024-12-27,4.0,18
3611,43,South Bradleyfurt,2024-08-23,7.0,31
3612,35,Port Karen,2025-09-23,7.0,19
3613,42,Garyton,2024-04-06,3.0,26
3614,56,Port Kevinville,2026-03-02,7.0,22
3615,35,South Kellyton,2024-10-27,7.0,15
3616,53,Staceyview,2025-07-01,7.0,22
3617,33,Collinschester,2025-12-15,10.0,25
3618,21,New Lindseyside,2025-10-23,7.0,26
3619,25,New Audreyville,2025-04-27,5.0,22
3620,56,Brownfort,2025-05-21,2.0,17
3621,37,North Tara,2024-03-22,5.0,22
3622,31,Reedborough,2024-10-04,7.0,22
3623,53,Sullivanport,2024-10-02,6.0,22
3624,20,Davidside,2025-03-14,7.0,18
3625,31,New Michellechester,2024-12-17,7.0,17
3626,19,South Jay,2024-08-07,2.0,13
3627,47,South Marie,2026-01-28,7.0,29
3628,25,Silvaburgh,2025-02-27,5.0,18
3629,35,North Cassandrahaven,2024-11-06,5.0,14
3630,35,South Steven,2024-10-20,6.0,17
3631,32,West Lindseyburgh,2025-06-02,6.0,25
3632,50,North Chasechester,2025-02-19,4.0,12
3633,35,Brownfort,2025-07-20,9.0,23
3634,59,Graystad,2026-02-24,4.0,15
3635,44,Jerryton,2024-09-09,4.0,20
3636,32,East Jeffery,2024-07-31,5.0,13
3637,40,Hawkinsside,2025-02-14,2.0,9
3638,47,Brianstad,2025-08-13,5.0,25
3639,26,Jasonhaven,2026-03-08,4.0,19
3640,44,Garciaside,2025-09-03,6.0,21
3641,34,Gabrielstad,2025-05-02,12.0,24
3642,48,Paceville,2025-12-22,3.0,22
3643,29,Bryantborough,2024-10-15,2.0,14
3644,36,Seanton,2025-03-01,6.0,31
3645,56,West Robinberg,2025-08-25,4.0,22
3646,32,Lake Robert,2024-06-07,6.0,18
3647,31,New Alexander,2026-03-06,7.0,19
3648,58,Lake Christopher,2025-08-03,5.0,20
3649,60,Karenport,2024-12-24,4.0,27
3650,30,West Joseph,2024-07-20,7.0,27
3651,42,Mayburgh,2024-12-12,4.0,26
3652,34,Melissaport,2025-11-08,4.0,21
3653,44,Port Daniel,2025-01-31,6.0,24
3654,18,East Deborah,2024-08-24,2.0,19
3655,58,Pittsbury,2024-11-17,3.0,16
3656,45,Port Faithtown,2025-08-24,3.0,27
3657,26,Cynthiaside,2024-05-15,3.0,18
3658,54,Jordantown,2025-06-01,6.0,17
3659,24,Lake Carlos,2024-07-09,10.0,27
3660,52,South Jonathan,2025-04-30,5.0,22
3661,39,Lake Robert,2024-07-03,2.0,19
3662,21,Sarahshire,2026-01-22,5.0,29
3663,47,Elizabethchester,2025-12-27,4.0,18
3664,39,West Luis,2025-12-21,5.0,21
3665,35,Aprilfurt,2025-08-09,2.0,14
3666,50,Lake Becky,2025-02-24,6.0,24
3667,23,South Randy,2025-01-06,4.0,14
3668,26,Alexandraton,2026-02-15,6.0,24
3669,48,North Lisaborough,2024-11-01,5.0,20
3670,32,Davisside,2024-12-05,6.0,22
3671,27,Vasquezfort,2026-01-11,6.0,22
3672,52,Kleinville,2025-11-21,5.0,21
3673,30,Lambertport,2024-09-25,7.0,15
3674,48,East Annaburgh,2024-10-01,5.0,17
3675,39,Port Andrewton,2024-05-13,3.0,17
3676,51,East Stephanie,2025-04-01,8.0,24
3677,31,West Danielle,2025-08-19,5.0,24
3678,59,Masseymouth,2026-01-25,5.0,22
3679,47,South John,2025-05-18,3.0,20
3680,34,South Andrewberg,2024-05-10,11.0,30
3681,32,West Mercedes,2024-11-29,8.0,18
3682,22,New Sylviaville,2024-04-22,4.0,19
3683,56,Kyleland,2024-07-11,3.0,20
3684,35,Debramouth,2025-08-19,8.0,26
3685,51,Toddborough,2024-06-04,4.0,27
3686,51,West John,2024-07-14,5.0,13
3687,39,South Courtneychester,2024-07-13,8.0,21
3688,37,New Anthony,2025-06-17,0.0,11
3689,31,Brucemouth,2024-05-08,5.0,23
3690,22,West Alexa,2025-06-28,6.0,28
3691,20,West David,2025-07-11,6.0,21
3692,54,Milesport,2025-03-06,7.0,18
3693,53,Robertstad,2025-08-25,8.0,23
3694,28,Fuenteston,2024-09-17,8.0,27
3695,18,Wandaside,2025-02-16,3.0,14
3696,54,Lake James,2025-02-12,5.0,21
3697,47,Molinashire,2024-10-11,5.0,16
3698,23,Melissaton,2024-08-13,3.0,17
3699,25,Port Kevinport,2025-07-19,3.0,20
3700,23,Michaelburgh,2024-03-29,3.0,20
3701,33,Lisaland,2025-06-03,8.0,26
3702,54,Danieltown,2024-10-30,8.0,27
3703,45,North Denise,2024-11-25,3.0,15
3704,41,Lake Maria,2024-09-11,5.0,22
3705,25,Strongbury,2026-02-11,7.0,14
3706,47,Fullerhaven,2024-08-01,4.0,16
3707,57,Gonzalezfurt,2024-08-24,2.0,15
3708,44,Christineton,2024-12-01,5.0,22
3709,24,South Alicia,2024-06-25,6.0,26
3710,23,New Kennethberg,2024-03-16,9.0,25
3711,58,Port Pamela,2024-03-22,5.0,17
3712,38,East Jameshaven,2024-10-19,5.0,17
3713,34,Port Omarton,2024-07-21,4.0,15
3714,41,Ruthton,2024-06-06,4.0,16
3715,34,Andrewport,2024-11-07,4.0,16
3716,39,South Michaelbury,2025-02-16,6.0,24
3717,26,Lake Scott,2024-04-27,5.0,29
3718,34,Heathermouth,2024-07-11,5.0,23
3719,51,Port Donton,2024-11-03,5.0,16
3720,58,Cortezborough,2025-02-22,8.0,25
3721,53,Hortonborough,2024-11-27,5.0,27
3722,42,Lawsonhaven,2024-09-17,2.0,14
3723,33,North Michele,2025-06-30,7.0,25
3724,42,New Benjamin,2024-07-07,7.0,25
3725,40,Brooksview,2025-07-06,8.0,18
3726,56,Maryton,2025-05-29,1.0,15
3727,32,Mezaberg,2024-12-14,3.0,22
3728,21,Port Michael,2024-09-29,4.0,17
3729,56,East Calvinport,2024-06-27,5.0,19
3730,37,Davisshire,2025-09-25,10.0,26
3731,26,Lake Christopherbury,2025-10-18,7.0,22
3732,43,Howardfurt,2025-02-02,6.0,22
3733,26,East Susanport,2025-04-25,6.0,16
3734,52,East Brittneyview,2025-10-29,7.0,18
3735,53,Garciaside,2024-11-22,3.0,18
3736,23,Millerside,2025-07-06,1.0,18
3737,54,Jeanneport,2026-02-11,5.0,21
3738,26,Richardhaven,2025-09-26,4.0,20
3739,57,West Alexisbury,2025-08-24,7.0,21
3740,47,Sullivanburgh,2025-03-02,6.0,39
3741,49,Heidifurt,2026-02-04,4.0,19
3742,43,Michaeltown,2026-01-03,7.0,28
3743,23,Frazierberg,2025-09-13,3.0,18
3744,48,West Jessicatown,2026-01-31,3.0,21
3745,57,South Sherimouth,2024-08-10,2.0,16
3746,28,East Jeffreyhaven,2025-02-03,6.0,28
3747,43,Jessicafort,2024-11-04,5.0,18
3748,49,Jenniferborough,2024-06-09,3.0,19
3749,39,Deborahborough,2025-01-15,7.0,23
3750,20,Mcleanside,2025-08-18,6.0,20
3751,35,Campbellbury,2024-05-29,4.0,26
3752,55,Bridgetland,2024-05-26,4.0,20
3753,31,Herbertfort,2025-05-15,6.0,24
3754,40,Michaelborough,2026-02-09,6.0,23
3755,45,Lake Shelby,2025-07-04,5.0,21
3756,58,New Christophershire,2024-03-14,3.0,21
3757,45,South Cody,2026-03-09,4.0,17
3758,35,North Sandra,2026-01-26,6.0,17
3759,32,South Jenniferchester,2024-11-06,5.0,23
3760,49,Carrieburgh,2025-02-20,4.0,17
3761,35,Port Alexander,2024-06-19,5.0,23
3762,55,Port Robinborough,2025-04-15,3.0,17
3763,20,Dawnview,2025-01-21,8.0,28
3764,33,Melissachester,2024-09-17,5.0,20
3765,25,Brownmouth,2024-07-21,7.0,19
3766,32,Port Denise,2026-01-18,10.0,21
3767,54,Tylerchester,2025-08-31,7.0,22
3768,25,Morrisshire,2025-06-08,9.0,27
3769,53,Ashleystad,2025-05-21,5.0,22
3770,23,Danielmouth,2025-11-04,4.0,21
3771,23,South Joannemouth,2025-09-02,6.0,29
3772,21,New Kathleen,2025-05-03,4.0,15
3773,56,Ruizfurt,2025-09-12,3.0,17
3774,30,North Stephaniemouth,2026-01-15,4.0,18
3775,48,Jimenezview,2025-04-13,7.0,20
3776,59,Port Anthonybury,2024-04-15,5.0,24
3777,52,Port Thomas,2025-09-06,4.0,19
3778,28,North Charlene,2025-03-04,0.0,11
3779,50,New Jamieland,2024-06-07,6.0,26
3780,22,East Susanstad,2025-06-09,2.0,24
3781,27,Williamsville,2026-01-16,10.0,19
3782,30,New Jessica,2024-06-23,1.0,15
3783,40,North Lindseyburgh,2025-01-01,8.0,28
3784,57,North Mackenzie,2025-06-28,5.0,21
3785,20,Rachelchester,2024-10-30,6.0,27
3786,38,Alexandershire,2025-10-19,0.0,11
3787,19,Port Sandra,2024-06-08,4.0,26
3788,38,South Nicoleburgh,2025-10-13,6.0,20
3789,40,Lake Travisport,2025-10-12,2.0,18
3790,26,Taylorchester,2025-11-10,10.0,22
3791,23,South Cynthiaport,2024-09-15,2.0,18
3792,53,Jamesfort,2025-11-09,9.0,23
3793,38,Henryborough,2025-11-13,5.0,18
3794,35,Brandonland,2025-09-04,2.0,20
3795,48,Emilyshire,2024-11-27,2.0,13
3796,38,Davidmouth,2024-06-24,5.0,16
3797,36,Johnstontown,2025-12-04,3.0,14
3798,57,Lake Dakotaberg,2024-07-10,2.0,18
3799,36,Griffinmouth,2024-12-13,3.0,17
3800,18,Jacksonmouth,2025-12-22,2.0,15
3801,32,North Tammybury,2024-08-23,3.0,20
3802,58,New April,2025-05-29,4.0,19
3803,30,West Dennis,2025-01-06,4.0,20
3804,42,Elizabethton,2024-09-07,3.0,20
3805,18,Bradleyborough,2025-03-15,2.0,15
3806,55,West Annaburgh,2025-12-08,7.0,17
3807,39,South Mariostad,2025-04-02,2.0,19
3808,56,Davidmouth,2025-03-03,4.0,20
3809,43,New Zacharychester,2025-07-15,5.0,25
3810,19,Corytown,2024-06-17,4.0,19
3811,57,North Dominic,2026-01-16,1.0,10
3812,44,Lake Robert,2025-09-19,3.0,15
3813,30,New Joseph,2024-07-27,3.0,21
3814,54,Mooreshire,2025-11-21,6.0,14
3815,59,New Michael,2025-05-29,6.0,24
3816,22,Ramirezchester,2025-12-21,4.0,15
3817,51,Hessville,2025-08-25,7.0,26
3818,44,Debrashire,2025-01-14,5.0,21
3819,50,New Christy,2025-10-13,3.0,23
3820,50,Masonborough,2024-12-19,7.0,18
3821,37,Lake Angelabury,2025-09-05,3.0,27
3822,56,New Markhaven,2025-01-26,8.0,20
3823,38,South Dianahaven,2025-10-08,5.0,17
3824,35,North Janet,2025-01-11,1.0,12
3825,48,Jeremymouth,2024-05-06,8.0,27
3826,53,Lake Richard,2024-06-10,1.0,18
3827,48,South Nicole,2025-06-28,1.0,15
3828,34,Port Margaretmouth,2025-01-05,3.0,15
3829,41,East Kellybury,2024-10-14,7.0,26
3830,25,Timothychester,2024-12-22,4.0,17
3831,47,Martinchester,2025-10-21,9.0,23
3832,43,Port Jeffreyfurt,2025-06-25,1.0,21
3833,35,New Jessica,2025-07-04,4.0,19
3834,40,New Ivan,2025-12-20,7.0,27
3835,19,Jeffreytown,2025-12-29,6.0,21
3836,22,Lake Angelaborough,2026-02-10,6.0,21
3837,23,Mathismouth,2025-12-25,7.0,20
3838,32,Smithville,2025-06-20,4.0,15
3839,47,Micheleshire,2024-08-09,4.0,16
3840,55,Port Patrick,2024-04-18,9.0,34
3841,32,Port Michael,2024-03-25,2.0,21
3842,33,East Jason,2025-06-22,10.0,21
3843,18,Margaretton,2024-09-04,6.0,23
3844,25,Elizabethton,2024-11-14,2.0,19
3845,28,Gomezshire,2024-09-24,5.0,23
3846,60,South Coreyview,2025-09-27,3.0,18
3847,56,Murphyborough,2024-07-20,8.0,24
3848,31,South Shawnville,2025-11-10,6.0,21
3849,18,Donnatown,2025-08-19,6.0,19
3850,39,Sanderstown,2026-02-17,5.0,18
3851,46,New Allisonton,2025-09-25,6.0,23
3852,55,Samuelhaven,2025-03-03,4.0,19
3853,43,Shaunstad,2025-07-13,8.0,23
3854,57,North Nicoleburgh,2024-06-13,5.0,16
3855,22,New William,2024-11-14,3.0,19
3856,60,Traceyburgh,2025-02-04,2.0,28
3857,52,Amyhaven,2024-08-28,4.0,12
3858,55,Kylehaven,2026-02-11,2.0,14
3859,50,West David,2024-12-26,4.0,17
