user_id,age,location,signup_date,total_purchases,total_events,segment
1766,22,New Jacquelineside,2025-04-29,7.0,16,3
1767,27,Shannontown,2025-07-20,4.0,16,0
1768,37,North Sarah,2024-11-03,6.0,20,3
1769,48,East Patrick,2025-02-25,3.0,18,0
1770,43,Port Latoyabury,2026-03-07,4.0,20,2
1771,57,Cynthiaton,2025-04-11,4.0,16,0
1772,49,Harristown,2025-11-22,3.0,16,0
1773,57,East Jamesmouth,2025-07-10,3.0,14,0
1774,55,East Ashleyburgh,2024-10-11,6.0,14,3
1775,50,Lake Teresastad,2025-02-17,6.0,14,3
1776,51,Luisside,2025-10-15,3.0,20,2
1777,43,Lake Erikchester,2025-01-19,5.0,17,3
1778,39,North Lisaside,2025-03-28,3.0,17,0
1779,58,North Georgeton,2025-08-09,8.0,22,1
1780,52,West Gregory,2025-12-30,1.0,10,0
1781,58,Stewarttown,2025-08-19,6.0,22,2
1782,47,Vargasstad,2024-10-07,6.0,18,3
1783,25,Lake Eric,2024-07-03,6.0,20,3
1784,38,West Ernest,2025-03-14,3.0,21,2
1785,50,Port Gabriela,2025-06-17,3.0,12,0
1786,19,Port Robertaside,2025-05-17,5.0,17,3
1787,49,South Cameron,2024-03-09,5.0,19,3
1788,35,North Kimview,2025-09-29,6.0,22,2
1789,37,Jotown,2025-07-03,3.0,22,2
1790,47,Andersonview,2024-06-08,3.0,17,0
1791,37,South Davidborough,2024-08-24,5.0,13,0
1792,40,North Edward,2024-06-01,3.0,18,0
1793,19,Mcgeeview,2025-04-22,4.0,26,2
1794,24,Lake Katelyn,2026-02-15,7.0,19,3
1795,30,Adamshaven,2025-05-25,3.0,21,2
1796,27,Port Jamestown,2024-04-11,5.0,23,2
1797,42,Lake Leahport,2025-05-15,10.0,30,1
1798,38,North Elizabeth,2025-09-08,7.0,21,3
1799,33,New Jerryville,2024-09-17,7.0,19,3
1800,21,Sarahville,2025-06-30,4.0,22,2
1801,42,Port Michael,2024-10-04,5.0,16,3
1802,45,East Timothyhaven,2025-09-30,7.0,17,3
1803,26,Bennettport,2025-06-28,7.0,21,3
1804,18,New Alex,2024-08-17,4.0,24,2
1805,38,South Jeremy,2025-12-16,6.0,23,2
1806,54,Collinsside,2025-01-29,8.0,24,1
1807,22,Estradabury,2025-05-19,4.0,18,3
1808,52,Rosechester,2025-10-12,9.0,21,1
1809,18,East Jonathanburgh,2024-11-12,4.0,23,2
1810,41,Mariamouth,2024-11-18,8.0,19,3
1811,56,East Danielview,2025-04-09,3.0,23,2
1812,29,Juliehaven,2026-02-15,11.0,24,1
1813,30,Juliechester,2024-09-23,4.0,17,0
1814,28,New Vernon,2024-08-30,4.0,22,2
1815,60,Port Erik,2026-02-11,7.0,22,1
1816,48,Danieltown,2025-07-12,3.0,17,0
1817,38,New Clayton,2025-09-09,4.0,16,0
1818,53,South Coreyton,2025-08-25,7.0,14,3
1819,46,Mendezmouth,2024-12-26,3.0,11,0
1820,40,Donnatown,2024-09-06,5.0,21,2
1821,40,New April,2026-02-18,5.0,21,2
1822,18,New Christina,2024-11-09,2.0,17,0
1823,32,Zacharybury,2024-10-03,6.0,20,3
1824,55,Rogersland,2025-05-18,7.0,24,1
1825,26,Mosleymouth,2024-09-15,3.0,17,0
1826,44,Mcintyrebury,2025-04-15,4.0,14,0
1827,52,Amberburgh,2025-04-24,3.0,17,0
1828,37,West Alanland,2025-02-01,6.0,19,3
1829,20,Lake Christina,2024-06-04,3.0,15,0
1830,29,North David,2024-10-15,5.0,21,2
1831,36,East Larry,2024-09-17,3.0,10,0
1832,51,Williamston,2024-05-26,7.0,24,1
1833,42,East Tammy,2025-02-15,5.0,19,3
1834,18,Marcusmouth,2025-08-15,5.0,23,2
1835,19,South Christopher,2025-07-17,6.0,23,2
1836,20,Hardingtown,2024-10-31,2.0,14,0
1837,42,North Raymond,2024-08-06,5.0,16,3
1838,19,Figueroaberg,2025-11-07,4.0,25,2
1839,48,North Matthew,2024-11-27,3.0,15,0
1840,60,Wattstown,2024-09-17,5.0,21,2
1841,46,New Amanda,2025-09-18,3.0,15,0
1842,23,North Stephanie,2024-03-13,5.0,23,2
1843,30,New Kimberlyshire,2024-08-31,3.0,21,2
1844,51,Moranport,2024-12-20,1.0,18,0
1845,23,Knoxhaven,2025-11-26,6.0,26,1
1846,47,Jamesside,2024-08-19,5.0,15,3
1847,46,North Daniel,2025-07-31,6.0,17,3
1848,44,Mcdowellport,2025-02-08,5.0,20,3
1849,55,Navarrobury,2024-09-11,4.0,16,0
1850,25,East Latoya,2026-02-10,3.0,17,0
1851,20,Millerberg,2025-09-24,7.0,24,1
1852,23,South Joseph,2024-11-16,2.0,15,0
1853,28,Jennybury,2025-08-08,3.0,21,2
1854,44,Port Vincentton,2024-07-14,14.0,31,1
1855,41,New Shelbyview,2025-12-12,6.0,24,2
1856,31,Silvaton,2026-03-03,7.0,22,1
1857,45,Jonesmouth,2025-11-24,6.0,22,2
1858,20,New Kristin,2026-02-17,9.0,29,1
1859,52,Harryshire,2024-10-03,9.0,21,1
1860,41,Lake Connieland,2026-02-02,10.0,23,1
1861,42,Port Latoyaview,2025-01-15,4.0,20,2
1862,21,Tranmouth,2024-09-21,10.0,28,1
1863,54,Williamton,2024-08-10,2.0,19,0
1864,53,West Stevenland,2025-06-06,6.0,23,2
1865,36,Port Eric,2025-12-04,7.0,25,1
1866,56,South Jamesside,2024-09-29,5.0,18,3
1867,48,Port Melinda,2025-03-28,6.0,18,3
1868,27,East Davidton,2026-01-28,3.0,12,0
1869,47,Port Jonathan,2025-04-16,7.0,16,3
1870,58,Elizabethmouth,2025-07-09,6.0,15,3
1871,42,Gonzalezland,2026-03-02,2.0,20,0
1872,57,Hillport,2025-03-04,7.0,28,1
1873,46,Donaldfurt,2024-04-17,4.0,20,2
1874,41,Lauraton,2025-10-04,4.0,19,3
1875,18,Selenaberg,2025-05-07,10.0,25,1
1876,35,South Cherylside,2025-04-05,7.0,24,1
1877,57,Scottburgh,2025-08-10,10.0,28,1
1878,48,Lake Heather,2024-10-28,2.0,20,0
1879,23,Smithberg,2025-01-30,5.0,17,3
1880,29,Wigginschester,2025-12-11,10.0,26,1
1881,27,Hansenmouth,2024-06-17,5.0,22,2
1882,26,Carneyshire,2025-11-20,7.0,26,1
1883,22,Lake Ashleyburgh,2025-10-07,6.0,26,1
1884,34,Joshuaburgh,2025-02-28,5.0,13,0
1885,49,Brownside,2025-07-04,5.0,20,3
1886,42,Mejiahaven,2025-07-28,3.0,15,0
1887,33,Port Virginia,2025-02-23,5.0,16,3
1888,24,South Mary,2025-10-16,3.0,15,0
1889,32,East Karinahaven,2024-07-09,2.0,16,0
1890,52,North Sarahmouth,2025-07-22,5.0,20,3
1891,58,East Christophermouth,2024-10-20,2.0,22,2
1892,55,Lake Loriburgh,2025-12-19,5.0,17,3
1893,25,Port Trevor,2025-09-30,6.0,21,3
1894,55,Port Nathan,2024-04-27,2.0,15,0
1895,19,Port Charlesside,2024-04-13,9.0,19,1
1896,51,Monicastad,2025-08-13,4.0,27,2
1897,21,Michaelstad,2026-02-10,3.0,20,2
1898,29,Clayborough,2025-03-18,1.0,14,0
1899,18,South Sandra,2024-09-01,9.0,26,1
1900,32,South Sheilamouth,2024-05-05,4.0,30,2
1901,40,Patriciastad,2025-10-10,3.0,21,2
1902,25,New Timothyland,2025-04-07,6.0,21,3
1903,48,West Denise,2024-12-22,6.0,20,3
1904,58,Nancyfurt,2025-06-16,3.0,17,0
1905,37,West Deanhaven,2024-09-14,4.0,22,2
1906,52,North Ashley,2025-04-19,8.0,25,1
1907,21,West Danielle,2024-05-29,7.0,24,1
1908,55,Ericmouth,2024-05-31,6.0,20,3
1909,53,Cynthiaton,2025-06-13,6.0,15,3
1910,35,East Patrickview,2025-07-04,4.0,21,2
1911,35,East Victor,2024-06-05,4.0,20,2
1912,57,Lake Mark,2026-01-09,3.0,25,2
1913,18,Port Kevin,2025-05-08,8.0,17,3
1914,42,Port Kyleton,2025-11-16,7.0,23,1
1915,32,Ballton,2026-03-04,6.0,25,2
1916,46,Port Robinport,2024-10-17,5.0,22,2
1917,54,North Nicholas,2025-08-27,2.0,16,0
1918,32,West Nathanielmouth,2025-10-11,4.0,20,2
1919,50,Audreyhaven,2024-08-14,1.0,14,0
1920,47,North Alison,2024-12-26,9.0,22,1
1921,33,Sueview,2025-01-22,6.0,17,3
1922,37,Rachelberg,2026-03-01,5.0,27,2
1923,28,West Danielleport,2024-10-24,5.0,22,2
1924,47,East Ryanbury,2024-03-29,5.0,22,2
1925,44,West William,2025-10-30,3.0,14,0
1926,60,West Vicki,2024-12-11,11.0,30,1
1927,39,West Brookeside,2024-11-03,5.0,17,3
1928,36,Christineville,2025-01-17,1.0,13,0
1929,28,West Curtis,2026-02-27,4.0,26,2
1930,25,Alishaport,2025-08-20,6.0,19,3
1931,59,North Kathrynport,2024-12-25,5.0,22,2
1932,50,Nathanstad,2025-05-16,3.0,15,0
1933,41,South Craig,2025-08-09,1.0,11,0
1934,43,West Sylvia,2025-05-08,2.0,10,0
1935,36,Brendaborough,2025-08-07,4.0,20,2
1936,41,North Hannahstad,2025-11-25,2.0,15,0
1937,60,Brownbury,2025-04-27,3.0,18,0
1938,50,Bethberg,2026-02-20,8.0,29,1
1939,44,New Darrellview,2025-01-21,7.0,13,3
1940,31,North Frank,2024-06-07,5.0,21,2
1941,32,Gilbertstad,2024-10-09,4.0,22,2
1942,33,West Patrick,2025-11-27,5.0,22,2
1943,40,South Carmenberg,2026-03-02,1.0,15,0
1944,46,West Derekport,2025-01-14,9.0,23,1
1945,28,Kristashire,2024-06-19,5.0,21,2
1946,21,Sullivanmouth,2025-03-20,5.0,20,3
1947,20,Jessicaberg,2024-12-23,5.0,17,3
1948,20,North Coryville,2025-10-21,4.0,15,0
1949,59,North Paul,2024-03-26,3.0,10,0
1950,59,Kingland,2025-03-01,4.0,22,2
1951,29,New Darrell,2025-02-18,5.0,24,2
1952,44,Jasonfort,2025-05-10,5.0,25,2
1953,32,Dianestad,2026-01-10,3.0,18,0
1954,48,Wolfefort,2026-02-06,2.0,17,0
1955,58,Jessicafort,2026-02-27,5.0,16,3
1956,40,Josephbury,2024-09-28,5.0,23,2
1957,19,New Kennethton,2025-02-27,5.0,22,2
1958,22,West Jamie,2024-03-29,6.0,24,2
1959,22,Scottmouth,2025-09-17,4.0,14,0
1960,18,Carlosside,2024-03-15,6.0,23,2
1961,29,South Nathanielburgh,2024-11-06,4.0,24,2
1962,59,South Monica,2025-04-23,7.0,26,1
1963,56,Port Daniel,2024-10-28,3.0,18,0
1964,52,Goodwinfort,2024-05-30,2.0,13,0
1965,59,Garrettmouth,2024-10-23,3.0,21,2
1966,36,North Feliciashire,2025-02-05,4.0,22,2
1967,51,East Amberton,2026-03-09,2.0,19,0
1968,29,Huffmouth,2025-12-14,6.0,16,3
1969,27,Williamtown,2025-07-24,3.0,14,0
1970,60,Latoyaview,2025-11-23,4.0,20,2
1971,21,Russellmouth,2025-08-09,5.0,21,2
1972,59,Kellybury,2025-12-16,3.0,21,2
1973,19,Chadville,2025-06-18,9.0,24,1
1974,45,Gailborough,2025-06-29,4.0,18,3
1975,32,East David,2024-09-29,9.0,23,1
1976,52,New Natalieside,2024-03-12,5.0,16,3
1977,23,South Blakefort,2025-02-10,6.0,17,3
1978,24,West Richardland,2025-05-01,3.0,19,0
1979,25,Port Ashleyfurt,2024-03-29,6.0,23,2
1980,30,Markport,2024-04-16,1.0,8,0
1981,28,East Gregory,2024-05-03,5.0,19,3
1982,26,South Tracy,2025-06-29,2.0,21,2
1983,50,North Jeffreyport,2024-05-12,5.0,15,3
1984,42,North Abigail,2025-08-12,4.0,14,0
1985,19,Frenchburgh,2025-09-30,4.0,17,0
1986,54,North Nathaniel,2025-03-10,4.0,24,2
1987,26,Brownberg,2024-09-09,5.0,24,2
1988,41,South Billyfort,2024-08-10,5.0,24,2
1989,58,West Cherylberg,2024-11-08,4.0,19,3
1990,23,West David,2025-06-18,6.0,21,3
1991,34,Joneston,2024-09-26,6.0,25,2
1992,21,New Alanmouth,2024-09-21,4.0,19,3
1993,23,West Meganmouth,2024-07-07,5.0,21,2
1994,29,Boydshire,2025-01-18,4.0,13,0
1995,38,Maryburgh,2025-08-17,2.0,17,0
1996,23,New Cassandra,2024-10-14,1.0,21,0
1997,34,Kristenton,2024-07-18,4.0,13,0
1998,59,Jimenezburgh,2025-05-23,6.0,25,2
1999,32,Benjaminchester,2024-12-18,11.0,22,1
2000,47,Phillipsville,2024-03-19,7.0,27,1
2001,38,Allisonfurt,2024-04-02,4.0,21,2
2002,34,Rayport,2025-07-29,3.0,22,2
2003,34,Robinsonfurt,2024-08-29,3.0,21,2
2004,28,Cherylport,2025-07-06,8.0,24,1
2005,49,Jacobhaven,2024-08-13,6.0,23,2
2006,55,Ashleyport,2025-07-23,2.0,20,0
2007,50,Port Christopher,2025-09-30,8.0,26,1
2008,22,West Jenniferton,2024-10-24,2.0,17,0
2009,38,New Amanda,2025-05-17,4.0,24,2
2010,46,Guerrerochester,2025-05-09,6.0,23,2
2011,27,North Angelashire,2025-10-26,7.0,22,1
2012,52,Tammyport,2024-11-02,5.0,19,3
2013,21,West Rebeccamouth,2024-07-06,6.0,23,2
2014,58,Lake Melanieville,2025-05-01,2.0,19,0
2015,57,Marthabury,2025-05-23,7.0,24,1
2016,34,Gabrielborough,2025-02-19,8.0,17,3
2017,49,Port Eugene,2025-01-12,5.0,18,3
2018,22,Bellstad,2025-01-08,2.0,13,0
2019,31,Wattsbury,2025-06-29,4.0,17,0
2020,55,New Cynthiaton,2024-06-09,4.0,18,3
2021,32,South Lisatown,2026-02-06,4.0,12,0
2022,39,Lake April,2024-12-22,3.0,15,0
2023,38,Benjaminborough,2025-03-25,5.0,24,2
2024,30,East Andrewtown,2024-11-28,3.0,15,0
2025,39,Lyonsfurt,2024-04-17,5.0,25,2
2026,42,East Jamesbury,2024-05-26,7.0,27,1
2027,36,New Cynthiafurt,2025-08-18,3.0,15,0
2028,24,South Joshuabury,2025-12-23,6.0,19,3
2029,44,West Nicholas,2025-07-09,3.0,13,0
2030,59,Rubenside,2025-05-01,6.0,18,3
2031,46,North Tonya,2024-11-12,7.0,19,3
2032,40,Port Kathleen,2025-11-17,4.0,19,3
2033,33,Mossbury,2024-08-02,4.0,20,2
2034,56,North Kevinfurt,2024-11-28,7.0,32,1
2035,60,Lake Melissachester,2024-07-21,10.0,30,1
2036,46,West Laurenshire,2024-12-25,3.0,25,2
2037,19,Collinshaven,2026-02-10,4.0,12,0
2038,19,Port Tracy,2025-01-18,4.0,16,0
2039,26,Barajasfurt,2024-11-08,7.0,19,3
2040,46,West Ryan,2024-06-14,8.0,21,1
2041,48,Nancyburgh,2025-02-11,6.0,22,2
2042,21,Lake Ronnieshire,2025-01-06,10.0,34,1
2043,28,Hartmanview,2024-10-21,5.0,14,3
2044,19,Lake Linda,2025-06-20,5.0,19,3
2045,35,Diazchester,2024-11-06,14.0,27,1
2046,19,Rojasmouth,2025-12-26,7.0,13,3
2047,36,Cynthiaton,2025-11-25,4.0,17,0
2048,58,Port Stephanie,2024-12-21,1.0,13,0
2049,38,Esteshaven,2024-10-19,5.0,15,3
2050,49,North Josephchester,2025-07-15,2.0,13,0
2051,21,New Jamesberg,2025-04-23,3.0,19,0
2052,40,Mooremouth,2024-04-25,2.0,17,0
2053,39,Darrenburgh,2024-06-26,7.0,20,3
2054,57,Kellybury,2025-08-11,3.0,22,2
2055,30,South Johnbury,2025-01-15,6.0,24,2
2056,24,Sarahfort,2024-06-27,7.0,23,1
2057,31,Lake Josehaven,2025-06-22,4.0,15,0
2058,35,Kimburgh,2025-08-12,6.0,22,2
2059,55,East Mary,2024-08-27,4.0,24,2
2060,37,Scottborough,2025-08-06,6.0,27,1
2061,40,Christopherside,2025-10-10,5.0,13,0
2062,44,Tracyborough,2024-05-02,5.0,19,3
2063,54,West Erika,2025-08-25,6.0,26,1
2064,34,Smithfurt,2025-03-13,10.0,21,1
2065,18,East Shawn,2025-07-13,5.0,16,3
2066,57,New Anita,2024-06-28,5.0,23,2
2067,54,Port Davidfurt,2024-09-19,2.0,25,2
2068,38,North Reginald,2024-06-24,9.0,28,1
2069,54,Wilcoxmouth,2024-05-23,4.0,17,0
2070,41,New Karla,2024-03-10,4.0,18,3
2071,22,Meyerland,2025-12-02,5.0,24,2
2072,32,Robertbury,2025-08-16,5.0,16,3
2073,29,Jasonburgh,2025-09-21,7.0,23,1
2074,53,South Andrewbury,2025-07-14,2.0,11,0
2075,38,Bellmouth,2025-03-06,4.0,19,3
2076,19,South Maria,2024-12-28,4.0,23,2
2077,42,Zacharytown,2025-09-03,7.0,19,3
2078,23,West William,2025-02-01,10.0,28,1
2079,29,Elizabethbury,2024-12-18,3.0,19,0
2080,38,New Heatherland,2025-10-27,3.0,14,0
2081,26,Woodschester,2024-07-22,2.0,17,0
2082,60,Aprilview,2025-01-03,5.0,16,3
2083,47,South Scott,2025-12-07,8.0,19,3
2084,59,North Monicaview,2024-04-05,7.0,30,1
2085,56,North Dennisside,2024-03-20,3.0,19,0
2086,46,Port Johnny,2025-10-12,2.0,12,0
2087,29,Jamestown,2026-03-02,5.0,22,2
2088,43,Baileyside,2025-07-27,5.0,15,3
2089,31,Angelamouth,2025-08-31,3.0,21,2
2090,35,Johnsonville,2026-01-31,4.0,13,0
2091,28,South Carlos,2024-04-21,6.0,23,2
2092,47,Jasmineside,2025-11-17,5.0,20,3
2093,37,Thompsonville,2025-01-01,4.0,16,0
2094,29,Grahamshire,2025-11-27,3.0,16,0
2095,57,West Brandi,2025-09-08,4.0,17,0
2096,50,Carterborough,2025-12-11,2.0,24,2
2097,44,Michaelborough,2024-07-13,6.0,13,3
2098,60,Rebeccamouth,2025-10-23,3.0,14,0
2099,37,New Aliciaburgh,2024-06-03,4.0,16,0
2100,40,North Randall,2024-06-22,7.0,25,1
2101,41,Boltonberg,2026-01-20,5.0,28,2
2102,41,North Toniland,2025-03-10,5.0,17,3
2103,37,Lake Johnfurt,2025-02-08,9.0,24,1
2104,42,Lake Dianaton,2026-03-06,5.0,18,3
2105,24,Greenville,2024-09-22,7.0,23,1
2106,57,Wrightmouth,2024-07-17,4.0,18,3
2107,24,New Jordan,2024-09-02,4.0,18,3
2108,20,Matthewland,2025-08-04,6.0,19,3
2109,43,Welchview,2024-09-19,5.0,17,3
2110,58,Lake Curtisburgh,2025-06-01,7.0,26,1
2111,29,Jacksonbury,2024-09-27,8.0,23,1
2112,23,Lake Daniel,2025-07-31,4.0,20,2
2113,49,South Christian,2024-07-06,4.0,11,0
2114,18,Dianaberg,2025-01-30,7.0,23,1
2115,57,Bartonmouth,2025-11-03,3.0,17,0
2116,22,North Alexander,2024-04-06,3.0,14,0
2117,59,Nguyenberg,2024-04-28,7.0,24,1
2118,44,North Davidport,2024-06-09,5.0,16,3
2119,25,Hudsonshire,2025-01-08,5.0,28,2
2120,38,Tylerhaven,2024-05-15,9.0,21,1
2121,55,North Don,2024-05-02,8.0,23,1
2122,30,North Angelashire,2024-06-08,6.0,14,3
2123,35,North Amanda,2024-09-18,4.0,19,3
2124,39,Cynthiaville,2024-08-30,9.0,25,1
2125,47,Lake Melvinton,2024-04-10,5.0,21,2
2126,60,Port Allisonport,2024-09-30,7.0,27,1
2127,59,North Jessica,2024-06-04,4.0,20,2
2128,33,Owentown,2024-06-05,5.0,29,2
2129,43,South Steven,2024-11-16,4.0,16,0
2130,33,Davidmouth,2025-12-30,6.0,22,2
2131,31,West Nicoleshire,2025-12-12,4.0,15,0
2132,21,Stevenburgh,2025-01-19,5.0,22,2
2133,21,North Lawrenceburgh,2025-04-02,4.0,15,0
2134,33,Wallfurt,2025-12-03,7.0,24,1
2135,57,Port Cindyside,2025-08-29,7.0,21,3
2136,31,Foxhaven,2024-06-08,5.0,21,2
2137,55,New Anthonyport,2024-05-14,5.0,12,0
2138,39,East Lisaville,2025-05-24,9.0,26,1
2139,44,Brendaside,2025-04-23,6.0,20,3
2140,47,North Cherylberg,2024-07-26,4.0,17,0
2141,36,Deanborough,2025-01-10,4.0,15,0
2142,27,South Derekville,2024-05-01,3.0,30,2
2143,45,Lake Sallymouth,2025-02-22,6.0,22,2
2144,52,Deborahland,2025-11-26,3.0,15,0
2145,54,Lake Barbara,2024-06-12,5.0,20,3
2146,36,New Jessica,2026-01-02,7.0,27,1
2147,38,Port James,2026-02-19,7.0,27,1
2148,38,West Billy,2024-10-20,8.0,21,1
2149,48,Victorstad,2025-03-10,6.0,24,2
2150,48,New Jessicafurt,2024-12-23,4.0,12,0
2151,29,Andrewview,2026-02-05,4.0,18,3
2152,19,New Amy,2024-05-22,2.0,15,0
2153,58,Beckerview,2026-01-20,3.0,15,0
2154,50,Port Kathrynview,2025-01-29,5.0,26,2
2155,19,South Jameshaven,2026-02-07,7.0,16,3
2156,29,Port Ashleyburgh,2026-01-26,6.0,26,1
2157,23,Michelleland,2025-03-11,9.0,17,3
2158,60,West Bobbyborough,2026-02-17,3.0,20,2
2159,56,Cardenasview,2025-07-20,5.0,18,3
2160,52,Bradleyville,2025-08-22,5.0,18,3
2161,38,North Whitneyshire,2024-06-05,7.0,26,1
2162,54,North Paul,2025-01-26,9.0,26,1
2163,24,Porterbury,2025-12-02,7.0,29,1
2164,58,West Shawn,2024-11-04,3.0,19,0
2165,49,Turnershire,2025-02-13,2.0,22,2
2166,26,Perezmouth,2024-08-21,6.0,20,3
2167,48,New Shaneville,2025-01-01,12.0,28,1
2168,44,Jackburgh,2024-12-03,6.0,25,2
2169,29,Huntermouth,2025-12-30,7.0,18,3
2170,29,East Angela,2024-03-24,10.0,29,1
2171,46,East Patricia,2024-04-09,5.0,22,2
2172,58,Lindafurt,2025-01-13,7.0,19,3
2173,34,Lake Thomasland,2026-01-18,8.0,30,1
2174,46,Lake Samantha,2025-09-18,5.0,21,2
2175,25,Lake Derrick,2025-04-28,9.0,26,1
2176,47,Port Carol,2025-06-14,2.0,21,2
2177,37,Alanland,2024-04-28,1.0,9,0
2178,37,Ritastad,2025-05-05,14.0,25,1
2179,42,Jasonberg,2024-04-13,4.0,20,2
2180,59,Lake Connor,2024-07-23,4.0,26,2
2181,48,Sparksside,2025-11-17,1.0,18,0
2182,58,Barbaraside,2025-11-08,4.0,17,0
2183,40,Kathleenberg,2024-11-22,2.0,19,0
2184,27,North Barbara,2025-12-04,6.0,13,3
2185,60,Barronbury,2024-07-10,8.0,23,1
2186,43,Floreshaven,2024-11-07,1.0,22,2
2187,47,Rodriguezton,2026-02-01,6.0,17,3
2188,40,Delacruzhaven,2024-05-16,3.0,19,0
2189,21,Erikburgh,2025-03-19,6.0,17,3
2190,26,West Logan,2025-10-13,7.0,25,1
2191,59,Brianborough,2025-08-04,4.0,18,3
2192,58,Timothyborough,2026-01-31,5.0,16,3
2193,53,Rossshire,2025-05-30,6.0,22,2
2194,50,Seantown,2025-10-04,1.0,22,2
2195,29,Wellsmouth,2024-08-08,4.0,25,2
2196,60,New Michael,2025-05-18,7.0,24,1
2197,21,Harrisville,2024-03-26,2.0,14,0
2198,30,South Erica,2025-07-29,6.0,14,3
2199,59,Tylerville,2025-03-19,5.0,19,3
2200,45,East Scott,2025-05-21,6.0,20,3
2201,22,West Nicole,2025-10-28,4.0,12,0
2202,53,New Andrealand,2024-03-27,4.0,14,0
2203,34,Lake Robertchester,2025-10-16,6.0,20,3
2204,20,East Alexander,2025-05-06,2.0,12,0
2205,29,Port Carrie,2024-05-15,5.0,18,3
2206,60,Flemingside,2026-02-21,6.0,19,3
2207,28,Port Alexiston,2024-06-15,4.0,18,3
2208,29,East Patricia,2025-06-08,3.0,14,0
2209,36,Edwardton,2024-11-25,5.0,16,3
2210,53,Lake Christinaburgh,2025-04-07,4.0,22,2
2211,30,Melissafurt,2025-12-15,3.0,16,0
2212,31,Adamsside,2025-01-10,6.0,22,2
2213,40,Omarshire,2025-01-01,5.0,23,2
2214,31,East Williamhaven,2025-04-09,3.0,24,2
2215,44,New Daniel,2024-05-16,4.0,20,2
2216,22,North Nathaniel,2024-10-17,3.0,24,2
2217,56,New Jimmyborough,2025-09-05,2.0,15,0
2218,31,North Bobbyborough,2024-04-04,8.0,28,1
2219,59,Matthewtown,2024-08-19,12.0,28,1
2220,19,East Michael,2025-04-22,3.0,22,2
2221,25,North Davidland,2025-01-23,10.0,27,1
2222,53,Cabrerafurt,2024-05-01,5.0,21,2
2223,43,Watkinsshire,2026-01-11,8.0,20,3
2224,23,North Carol,2025-02-10,2.0,12,0
2225,43,Heathermouth,2025-10-15,4.0,18,3
2226,50,Lake Cherylburgh,2024-10-29,5.0,19,3
2227,46,Ingramside,2025-04-23,3.0,21,2
2228,26,Lake Donald,2024-06-28,9.0,21,1
2229,45,New Scott,2025-02-10,3.0,15,0
2230,23,Alyssashire,2026-01-30,7.0,19,3
2231,22,North April,2024-11-15,6.0,30,1
2232,60,South Matthewstad,2025-12-25,3.0,14,0
2233,25,New Samantha,2024-09-11,5.0,16,3
2234,31,East Ronald,2025-03-25,3.0,16,0
2235,28,Aliburgh,2025-03-29,2.0,22,2
2236,59,North Mikaylafort,2024-11-21,6.0,27,1
2237,58,Ralphview,2024-10-28,3.0,19,0
2238,47,East Jonathan,2024-08-12,6.0,19,3
2239,60,South Rita,2025-10-19,5.0,21,2
2240,43,Lake Amy,2025-04-06,6.0,18,3
2241,57,East Davidhaven,2024-04-28,6.0,24,2
2242,33,Ianstad,2026-02-28,7.0,19,3
2243,21,North Gabriella,2025-03-28,4.0,16,0
2244,52,Lewisburgh,2024-08-31,6.0,28,1
2245,20,Joanneberg,2025-10-31,8.0,21,1
2246,25,Estradastad,2024-12-12,8.0,22,1
2247,40,Gregoryborough,2025-08-14,8.0,24,1
2248,40,West Brandonfurt,2024-10-01,3.0,13,0
2249,39,West Melinda,2024-07-07,6.0,25,2
2250,18,Calvinberg,2025-10-02,4.0,24,2
2251,26,Williamville,2025-05-08,4.0,21,2
2252,43,New Mistyville,2024-04-06,5.0,19,3
2253,30,South Tiffany,2024-08-18,7.0,22,1
2254,44,Monicaland,2024-09-02,5.0,20,3
2255,39,Yangtown,2024-10-01,3.0,18,0
2256,40,Lake Angelica,2025-08-19,4.0,17,0
2257,20,West Christopher,2025-05-07,1.0,9,0
2258,27,Aaronside,2024-04-19,5.0,20,3
2259,20,Port Karenborough,2024-12-14,6.0,22,2
2260,24,Delacruzville,2025-06-18,3.0,12,0
2261,29,Lake Stevenfort,2025-10-06,5.0,20,3
2262,26,Taylorbury,2025-04-13,4.0,23,2
2263,45,Port Michaelside,2025-02-16,4.0,18,3
2264,60,East Noahfort,2024-12-16,7.0,20,3
2265,53,Lozanomouth,2025-06-28,5.0,33,1
2266,46,West Brittanymouth,2024-12-12,7.0,22,1
2267,41,Jeffreybury,2024-12-22,5.0,23,2
2268,22,Davidton,2026-03-02,6.0,24,2
2269,51,North Stephen,2024-12-31,7.0,20,3
2270,31,New Courtney,2025-10-26,6.0,20,3
2271,24,Port Bobby,2026-02-22,3.0,18,0
2272,58,Moonmouth,2025-10-26,5.0,22,2
2273,23,New Kimberlyshire,2025-04-11,5.0,21,2
2274,35,East Susanton,2025-06-09,5.0,18,3
2275,58,Port Christinamouth,2025-01-25,6.0,20,3
2276,41,Lake Jorgebury,2024-05-02,3.0,17,0
2277,28,Josephview,2025-04-23,4.0,16,0
2278,26,Saundersberg,2025-03-06,3.0,14,0
2279,35,South Erinview,2026-01-05,6.0,26,1
2280,59,Scotttown,2025-11-20,5.0,19,3
2281,49,Theodorefort,2025-05-01,1.0,23,2
2282,51,Lake Bobby,2024-12-30,4.0,23,2
2283,28,Walkershire,2025-03-31,2.0,16,0
2284,27,Traceytown,2025-08-30,6.0,18,3
